mlbid,fullname,firstname,lastname,position,priority_pos,projection_name,ip,w,sv,k,era,whip,w_zscore,sv_zscore,k_zscore,era_zscore,whip_zscore,unadjusted_zsum,replacement_pos,adjustment_zscore,final_zsum,value,hit_pitch
450282.0,Glen Perkins,Glen,Perkins,RP,RP,steamer,10.0,0.0,0.0,10.0,3.89,1.25,-1.4088484530890473,-0.6192333315455485,-1.595974887266177,1.4596238571220652,1.5465592945076019,-0.6178735202711056,RP,-0.07979051039360607,-0.6976640306647117,-6.4,p
608691.0,Mason Melotakis,Mason,Melotakis,RP,RP,steamer,10.0,0.0,0.0,9.0,4.3,1.44,-1.4088484530890473,-0.6192333315455485,-1.6140781077282746,1.439080183192923,1.517997081143024,-0.6850826280269235,RP,-0.07979051039360607,-0.7648731384205296,-7.2,p
592872.0,Alex Wimmers,Alex,Wimmers,RP,RP,steamer,10.0,0.0,0.0,8.0,4.45,1.45,-1.4088484530890473,-0.6192333315455485,-1.6321813281903723,1.4315642049261637,1.5164938067554143,-0.7122051011433901,RP,-0.07979051039360607,-0.7919956115369962,-7.5,p
500902.0,Lester Oliveros,Lester,Oliveros,RP,RP,steamer,1.0,0.0,0.0,1.0,3.94,1.32,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6347962572593355,1.71462537104233,-0.437564027757986,RP,-0.07979051039360607,-0.517354538151592,-4.5,p
657610.0,Trevor Hildenberger,Trevor,Hildenberger,RP,RP,steamer,1.0,0.0,0.0,1.0,4.04,1.3,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6342951920415514,1.7149260259198518,-0.4377644380982484,RP,-0.07979051039360607,-0.5175549484918545,-4.5,p
543242.0,J.R. Graham,J.R.,Graham,RP,RP,steamer,1.0,0.0,0.0,1.0,4.28,1.39,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6330926355188702,1.7135730789710033,-0.44031994156977805,RP,-0.07979051039360607,-0.5201104519633841,-4.6,p
543507.0,Trevor May,Trevor,May,RP,RP,steamer,1.0,0.0,0.0,1.0,4.38,1.34,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.632591570301086,1.7143247161648079,-0.44006936959375764,RP,-0.07979051039360607,-0.5198598799873637,-4.5,p
621271.0,Brandon Peterson,Brandon,Peterson,RP,RP,steamer,1.0,0.0,0.0,1.0,4.31,1.46,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6329423159535348,1.7125207868996768,-0.44152255320643996,RP,-0.07979051039360607,-0.521313063600046,-4.6,p
595897.0,Nick Burdi,Nick,Burdi,RP,RP,steamer,1.0,0.0,0.0,1.0,4.31,1.46,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6329423159535348,1.7125207868996768,-0.44152255320643996,RP,-0.07979051039360607,-0.521313063600046,-4.6,p
448165.0,Matt Capps,Matt,Capps,RP,RP,steamer,1.0,0.0,0.0,1.0,4.48,1.42,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6320905050833021,1.7131220966547205,-0.44177305432162894,RP,-0.07979051039360607,-0.521563564715235,-4.6,p
425840.0,Neal Cotts,Neal,Cotts,RP,RP,steamer,1.0,0.0,0.0,1.0,4.46,1.4,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.632190718126859,1.7134227515322422,-0.4413721864005504,RP,-0.07979051039360607,-0.5211626967941565,-4.6,p
452027.0,Andrew Albers,Andrew,Albers,RP,RP,steamer,1.0,0.0,0.0,1.0,4.55,1.39,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6317397594308534,1.7135730789710033,-0.44167281765779487,RP,-0.07979051039360607,-0.5214633280514009,-4.6,p
547888.0,Masahiro Tanaka,Masahiro,Tanaka,SP,SP,steamer,205.0,13.0,0.0,174.0,3.91,1.22,1.7957254280563921,-0.6192333315455485,1.3729532685178352,-2.3617500263072593,-2.0252206504522716,-1.837525311730852,SP,0.6596060982602885,-1.1779192134705636,-11.6,p
501381.0,Michael Pineda,Michael,Pineda,SP,SP,steamer,152.0,11.0,0.0,158.0,3.52,1.16,1.3027140617263244,-0.6192333315455485,1.083301741124273,-1.0263611143912432,-0.9161048072740753,-0.17568345036026967,SP,0.6596060982602885,0.4839226479000188,6.2,p
282332.0,CC Sabathia,CC,Sabathia,SP,SP,steamer,144.0,8.0,0.0,116.0,4.39,1.37,0.5631970122312231,-0.6192333315455485,0.32296648171617226,-1.5129956539030194,-1.2311911189170006,-2.477256610418173,SP,0.6596060982602885,-1.8176505121578845,-18.4,p
571951.0,Bryan Mitchell,Bryan,Mitchell,SP,SP,steamer,118.0,7.0,0.0,93.0,4.69,1.49,0.3166913290661893,-0.6192333315455485,-0.09340758891207333,-1.1184569014199346,-0.9085884353360284,-2.4229949281473955,SP,0.6596060982602885,-1.763388829887107,-17.8,p
643338.0,Chad Green,Chad,Green,SP,SP,steamer,108.0,7.0,0.0,100.0,4.29,1.3,0.3166913290661893,-0.6192333315455485,0.03331495432261012,-0.6669971401965917,-0.3761286472447882,-1.3123528355981289,SP,0.6596060982602885,-0.6527467373378404,-6.0,p
622663.0,Luis Severino,Luis,Severino,SP,SP,steamer,106.0,7.0,0.0,98.0,4.09,1.31,0.3166913290661893,-0.6192333315455485,-0.002891486601585153,-0.5177799183405302,-0.35297822167560394,-1.1761916290970784,SP,0.6596060982602885,-0.5165855308367899,-4.5,p
476589.0,Adam Warren,Adam,Warren,SP,SP,steamer,73.0,4.0,0.0,59.0,4.47,1.4,-0.42282572042891214,-0.6192333315455485,-0.708917084623393,0.01951231468920338,0.1981221688219931,-1.533341653086657,SP,0.6596060982602885,-0.8737355548263686,-8.3,p
476454.0,Dellin Betances,Dellin,Betances,RP,RP,steamer,65.0,4.0,2.0,98.0,2.46,1.04,-0.42282572042891214,-0.4576942015771446,-0.002891486601585153,0.8533349436034809,0.7182551069348363,0.68817864193067535,RP,-0.07979051039360607,0.6083881315370693,7.5,p
547973.0,Aroldis Chapman,Aroldis,Chapman,RP,RP,steamer,65.0,4.0,35.0,104.0,2.33,1.02,-0.42282572042891214,2.2077014429015205,0.10572783617100066,0.895674954506225,0.7377976739737584,3.5240761871235926,RP,-0.07979051039360607,3.4442856767299865,37.8,p
518927.0,Tommy Layne,Tommy,Layne,RP,RP,steamer,55.0,3.0,0.0,49.0,4.09,1.44,-0.6693314035939459,-0.6192333315455485,-0.8899492892443693,0.5273920194350191,0.543875277972149,-1.1072467269766957,RP,-0.07979051039360607,-1.1870372373703018,-11.7,p
461325.0,Tyler Clippard,Tyler,Clippard,RP,RP,steamer,55.0,3.0,0.0,55.0,4.44,1.32,-0.6693314035939459,-0.6192333315455485,-0.7813299664717834,0.43093696501160783,0.6430913875543677,-0.9958663490453024,RP,-0.07979051039360607,-1.0756568594389084,-10.5,p
656756.0,Jordan Montgomery,Jordan,Montgomery,SP,SP,steamer,46.0,3.0,0.0,36.0,4.65,1.44,-0.6693314035939459,-0.6192333315455485,-1.1252911552516385,0.5827597260001459,0.738699638606324,-1.0923965257846628,SP,0.6596060982602885,-0.43279042752437435,-3.6,p
457117.0,Ernesto Frieri,Ernesto,Frieri,RP,RP,steamer,40.0,2.0,0.0,37.0,5.19,1.45,-0.9158370867589798,-0.6192333315455485,-1.1071879347895408,0.614326834720535,0.8625694481453364,-1.1653620702281977,RP,-0.07979051039360607,-1.2451525806218038,-12.3,p
656547.0,Jonathan Holder,Jonathan,Holder,RP,RP,steamer,35.0,2.0,0.0,35.0,3.92,1.25,-0.9158370867589798,-0.6192333315455485,-1.1433943757137361,0.9670767480404386,1.0767860483796723,-0.6346019975981535,RP,-0.07979051039360607,-0.7143925079917596,-6.6,p
621294.0,Ben Heller,Ben,Heller,RP,RP,steamer,30.0,1.0,0.0,30.0,4.16,1.37,-1.1623427699240136,-0.6192333315455485,-1.2339104780242243,1.0292088350456488,1.1166228196513206,-0.869654924796817,RP,-0.07979051039360607,-0.9494454351904231,-9.1,p
570666.0,Luis Cessa,Luis,Cessa,SP,SP,steamer,28.0,2.0,0.0,21.0,4.83,1.4,-0.9158370867589798,-0.6192333315455485,-1.396839462183103,0.976897626309004,1.1451850330158988,-0.8098272211627285,SP,0.6596060982602885,-0.15022112290244005,-0.6,p
592741.0,Chasen Shreve,Chasen,Shreve,RP,RP,steamer,25.0,1.0,0.0,26.0,3.9,1.34,-1.1623427699240136,-0.6192333315455485,-1.306323359872615,1.1659996395006682,1.2308716731096332,-0.6910281487318757,RP,-0.07979051039360607,-0.7708186591254818,-7.2,p
608650.0,Dietrich Enns,Dietrich,Enns,RP,RP,steamer,20.0,1.0,0.0,18.0,4.2,1.41,-1.1623427699240136,-0.6192333315455485,-1.451149123569396,1.233643443901502,1.31054521565293,-0.6885365654845261,RP,-0.07979051039360607,-0.7683270758781322,-7.2,p
622703.0,Ronald Herrera,Ronald,Herrera,SP,SP,steamer,18.0,1.0,0.0,13.0,5.09,1.46,-1.1623427699240136,-0.6192333315455485,-1.5416652258798842,1.1954622743063648,1.33940808389503,-0.7883709691480516,SP,0.6596060982602885,-0.12876487088776312,-0.4,p
606149.0,Giovanny Gallegos,Giovanny,Gallegos,RP,RP,steamer,10.0,1.0,0.0,10.0,3.85,1.27,-1.1623427699240136,-0.6192333315455485,-1.595974887266177,1.461628117993201,1.543552745732383,-0.3723701250101552,P,0.43465781012771054,0.062287685117555336,1.7,p
593334.0,Domingo German,Domingo,German,RP,RP,steamer,10.0,0.0,0.0,7.0,5.08,1.52,-1.4088484530890473,-0.6192333315455485,-1.65028454865247,1.3999970962057746,1.5059708860421486,-0.7723983510391426,RP,-0.07979051039360607,-0.8521888614327486,-8.1,p
606162.0,Yefrey Ramirez,Yefrey,Ramirez,SP,SP,steamer,9.0,0.0,0.0,6.0,5.39,1.55,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.4114714896930272,1.5247618158872658,-0.7602362481688705,SP,0.6596060982602885,-0.10063014990858199,-0.1,p
121250.0,Mariano Rivera,Mariano,Rivera,RP,RP,steamer,1.0,0.0,0.0,1.0,3.99,1.26,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6345457246504433,1.7155273356748955,-0.43691259573431274,RP,-0.07979051039360607,-0.5167031061279188,-4.5,p
592705.0,Nick Rumbelow,Nick,Rumbelow,RP,RP,steamer,1.0,0.0,0.0,1.0,4.05,1.33,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.634245085519773,1.714475043603569,-0.4382655269363096,RP,-0.07979051039360607,-0.5180560373299157,-4.5,p
580792.0,Nick Goody,Nick,Goody,RP,RP,steamer,1.0,0.0,0.0,1.0,4.09,1.31,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6340446594326596,1.7147756984810907,-0.4381652981459012,RP,-0.07979051039360607,-0.5179558085395073,-4.5,p
543135.0,Nathan Eovaldi,Nathan,Eovaldi,RP,RP,steamer,1.0,0.0,0.0,1.0,4.11,1.33,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6339444463891026,1.714475043603569,-0.43856616606697996,RP,-0.07979051039360607,-0.518356676460586,-4.5,p
435045.0,Sergio Santos,Sergio,Santos,RP,RP,steamer,1.0,0.0,0.0,1.0,4.15,1.37,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6337440203019893,1.713873733848525,-0.4393679019091372,RP,-0.07979051039360607,-0.5191584123027433,-4.5,p
572038.0,Branden Pinder,Branden,Pinder,RP,RP,steamer,1.0,0.0,0.0,1.0,4.15,1.35,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6337440203019893,1.7141743887260472,-0.43906724703161504,RP,-0.07979051039360607,-0.5188577574252211,-4.5,p
608665.0,Kendall Graveman,Kendall,Graveman,SP,SP,steamer,175.0,9.0,0.0,113.0,4.56,1.43,0.8097026953962569,-0.6192333315455485,0.26865682032987936,-2.343962211075928,-2.027475562033686,-3.9123115889290263,SP,0.6596060982602885,-3.252705490668738,-33.7,p
640455.0,Sean Manaea,Sean,Manaea,SP,SP,steamer,162.0,9.0,0.0,141.0,4.16,1.35,0.8097026953962569,-0.6192333315455485,0.7755469932686132,-1.722240488849599,-1.5531924927429286,-2.309416624473206,SP,0.6596060982602885,-1.6498105262129177,-16.6,p
543243.0,Sonny Gray,Sonny,Gray,SP,SP,steamer,160.0,9.0,0.0,131.0,4.07,1.37,0.8097026953962569,-0.6192333315455485,0.5945147886476368,-1.6083984713690844,-1.5607088646809755,-2.3841231835517145,SP,0.6596060982602885,-1.724517085291426,-17.4,p
605194.0,Jharel Cotton,Jharel,Cotton,SP,SP,steamer,148.0,9.0,0.0,140.0,4.16,1.32,0.8097026953962569,-0.6192333315455485,0.7574437728065155,-1.4304201060122241,-1.2023282506749005,-1.6848352200299006,SP,0.6596060982602885,-1.0252291217696121,-9.9,p
592811.0,Andrew Triggs,Andrew,Triggs,SP,SP,steamer,125.0,7.0,0.0,96.0,4.42,1.39,0.3166913290661893,-0.6192333315455485,-0.039097927525780424,-1.1138471014163218,-0.8774706555125145,-2.332957686933976,SP,0.6596060982602885,-1.6733515886736874,-16.9,p
593417.0,Raul Alcantara,Raul,Alcantara,SP,SP,steamer,96.0,5.0,0.0,66.0,4.92,1.41,-0.17632003726387832,-0.6192333315455485,-0.5821945413887095,-0.7120930097971476,-0.3003636181092754,-2.3902045381045594,SP,0.6596060982602885,-1.7305984398442709,-17.5,p
448281.0,Sean Doolittle,Sean,Doolittle,RP,RP,steamer,65.0,3.0,11.0,75.0,3.31,1.12,-0.6693314035939459,0.2692318832806732,-0.4192655572298308,0.5764964107778465,0.6400848387791488,0.3972161720138918,RP,-0.07979051039360607,0.31742566162028574,4.4,p
425492.0,Ryan Madson,Ryan,Madson,RP,RP,steamer,65.0,3.0,23.0,56.0,3.94,1.33,-0.6693314035939459,1.238466663091097,-0.7632267460096859,0.3713102040953173,0.43488788487046937,0.6121066024532518,RP,-0.07979051039360607,0.5323160920596457,6.7,p
534910.0,Jesse Hahn,Jesse,Hahn,SP,SP,steamer,64.0,3.0,0.0,45.0,4.68,1.5,-0.6693314035939459,-0.6192333315455485,-0.9623621710927598,0.15374768653352472,0.2913251808537741,-1.8058540388449553,SP,0.6596060982602885,-1.1462479405846668,-11.2,p
623430.0,Ryan Dull,Ryan,Dull,RP,RP,steamer,55.0,3.0,0.0,53.0,4.03,1.27,-0.6693314035939459,-0.6192333315455485,-0.8175364073959788,0.5439271716218895,0.6844314332136257,-0.877742537699958,RP,-0.07979051039360607,-0.9575330480935641,-9.2,p
433586.0,Santiago Casilla,Santiago,Casilla,RP,RP,steamer,55.0,3.0,2.0,51.0,4.05,1.37,-0.6693314035939459,-0.4576942015771446,-0.853742848320174,0.538415454226266,0.6017513418951098,-0.8406016573698887,RP,-0.07979051039360607,-0.9203921677634948,-8.8,p
446099.0,John Axford,John,Axford,RP,RP,steamer,45.0,2.0,0.0,44.0,4.03,1.43,-0.9158370867589798,-0.6192333315455485,-0.9804653915548575,0.7458564543888228,0.7671115245321413,-1.0025678309384216,RP,-0.07979051039360607,-1.0823583413320277,-10.6,p
521230.0,Liam Hendriks,Liam,Hendriks,RP,RP,steamer,40.0,2.0,0.0,40.0,3.52,1.17,-0.9158370867589798,-0.6192333315455485,-1.052878273403248,0.9490384002002161,1.0309361795575864,-0.60797411194997375,RP,-0.07979051039360607,-0.6877646223435798,-6.3,p
543056.0,Daniel Coulombe,Daniel,Coulombe,RP,RP,steamer,35.0,2.0,0.0,36.0,3.55,1.37,-0.9158370867589798,-0.6192333315455485,-1.1252911552516385,1.0319646937434606,1.0136485241000786,-0.6147483557126276,RP,-0.07979051039360607,-0.6945388661062337,-6.4,p
593423.0,Francelis Montas,Francelis,Montas,RP,RP,steamer,30.0,1.0,0.0,31.0,3.8,1.31,-1.1623427699240136,-0.6192333315455485,-1.2158072575621268,1.0833238785663157,1.1436817586282895,-0.7703777218370838,RP,-0.07979051039360607,-0.8501682322306898,-8.1,p
605525.0,J.B. Wendelken,J.B.,Wendelken,RP,RP,steamer,20.0,1.0,0.0,19.0,4.19,1.38,-1.1623427699240136,-0.6192333315455485,-1.4330459031072984,1.23464557433707,1.3195648619785862,-0.6604115682612044,RP,-0.07979051039360607,-0.7402020786548105,-6.9,p
592833.0,Bobby Wahl,Bobby,Wahl,RP,RP,steamer,10.0,0.0,0.0,9.0,4.37,1.48,-1.4088484530890473,-0.6192333315455485,-1.6140781077282746,1.4355727266684355,1.5119839835925861,-0.6946031821018488,RP,-0.07979051039360607,-0.7743936924954549,-7.3,p
605135.0,Chris Bassitt,Chris,Bassitt,SP,SP,steamer,9.0,1.0,0.0,7.0,4.52,1.41,-1.1623427699240136,-0.6192333315455485,-1.65028454865247,1.4507048962455107,1.543703073171144,-0.43745268070537735,SP,0.6596060982602885,0.22215341755491114,3.4,p
596043.0,Daniel Mengden,Daniel,Mengden,SP,SP,steamer,9.0,1.0,0.0,8.0,4.55,1.41,-1.1623427699240136,-0.6192333315455485,-1.6321813281903723,1.449352020157494,1.543703073171144,-0.4207023363312963,SP,0.6596060982602885,0.2389037619289922,3.5,p
621112.0,Paul Blackburn,Paul,Blackburn,SP,SP,steamer,9.0,0.0,0.0,6.0,5.23,1.51,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.4186868288291161,1.5301736036826596,-0.7476091212373877,SP,0.6596060982602885,-0.08800302297709917,0.1,p
451775.0,Fernando Rodriguez,Fernando,Rodriguez,RP,RP,steamer,1.0,0.0,0.0,1.0,4.16,1.36,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6336939137802107,1.7140240612872861,-0.43926768099215474,RP,-0.07979051039360607,-0.5190581913857608,-4.5,p
465629.0,Edward Mujica,Edward,Mujica,RP,RP,steamer,1.0,0.0,0.0,1.0,4.49,1.36,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6320403985615237,1.7140240612872861,-0.4409211962108417,RP,-0.07979051039360607,-0.5207117066044478,-4.6,p
605156.0,Aaron Brooks,Aaron,Brooks,RP,RP,steamer,1.0,0.0,0.0,1.0,4.6,1.36,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6314892268219612,1.7140240612872861,-0.44147236795040423,RP,-0.07979051039360607,-0.5212628783440103,-4.6,p
433587.0,Felix Hernandez,Felix,Hernandez,SP,SP,steamer,203.0,12.0,0.0,170.0,3.91,1.32,1.5492197448913583,-0.6192333315455485,1.3005403866694445,-2.3225667262765537,-2.293705456079307,-2.3857453823406063,SP,0.6596060982602885,-1.7261392840803178,-17.4,p
547874.0,Hisashi Iwakuma,Hisashi,Iwakuma,SP,SP,steamer,179.0,10.0,0.0,128.0,4.28,1.29,1.0562083785612908,-0.6192333315455485,0.540205127261344,-2.184222619646404,-1.736742295470033,-2.9437847408393507,SP,0.6596060982602885,-2.2841786425790622,-23.4,p
572020.0,James Paxton,James,Paxton,SP,SP,steamer,171.0,11.0,0.0,158.0,3.53,1.24,1.3027140617263244,-0.6192333315455485,1.083301741124273,-1.3700417472692574,-1.453074418528144,-1.0563336944923525,SP,0.6596060982602885,-0.396727596232064,-3.2,p
451596.0,Yovani Gallardo,Yovani,Gallardo,SP,SP,steamer,135.0,8.0,0.0,97.0,4.51,1.44,0.5631970122312231,-0.6192333315455485,-0.02099470706368279,-1.3961973516375799,-1.1878968165538504,-2.6611251945694385,SP,0.6596060982602885,-2.00151909630915,-20.4,p
664641.0,Ariel Miranda,Ariel,Miranda,SP,SP,steamer,128.0,7.0,0.0,104.0,4.49,1.36,0.3166913290661893,-0.6192333315455485,0.10572783617100066,-1.2251837928079166,-0.8824314609916256,-2.3044294201079008,SP,0.6596060982602885,-1.6448233218476123,-16.6,p
592767.0,Drew Smyly,Drew,Smyly,SP,SP,steamer,93.0,6.0,0.0,87.0,4.01,1.23,0.07018564590115549,-0.6192333315455485,-0.20202691168465914,-0.21408428984167593,0.014873020972410179,-0.9502858661983179,SP,0.6596060982602885,-0.2906797679380294,-2.1,p
621242.0,Edwin Diaz,Edwin,Diaz,RP,RP,steamer,65.0,4.0,35.0,80.0,2.82,1.08,-0.42282572042891214,2.2077014429015205,-0.3287494549193426,0.7360856826420359,0.6791699728569927,2.871381923052294,RP,-0.07979051039360607,2.791591412658688,30.8,p
519267.0,Evan Scribner,Evan,Scribner,RP,RP,steamer,55.0,3.0,0.0,55.0,3.6,1.16,-0.6693314035939459,-0.6192333315455485,-0.7813299664717834,0.6624290956277946,0.7753795336639927,-0.6320860723194905,RP,-0.07979051039360607,-0.7118765827130966,-6.6,p
543883.0,Nick Vincent,Nick,Vincent,RP,RP,steamer,55.0,3.0,0.0,53.0,3.82,1.23,-0.6693314035939459,-0.6192333315455485,-0.8175364073959788,0.6018002042759362,0.7175034697410317,-0.7867974685185053,RP,-0.07979051039360607,-0.8665879789121114,-8.2,p
519240.0,Marc Rzepczynski,Marc,Rzepczynski,RP,RP,steamer,45.0,2.0,0.0,43.0,3.39,1.35,-0.9158370867589798,-0.6192333315455485,-0.9985686120169551,0.8901632371106015,0.8212294024860786,-0.8222463907248033,RP,-0.07979051039360607,-0.9020369011184094,-8.6,p
518553.0,Steve Cishek,Steve,Cishek,RP,RP,steamer,40.0,2.0,0.0,40.0,3.56,1.25,-0.9158370867589798,-0.6192333315455485,-1.052878273403248,0.9410213567156729,0.9828313991540863,-0.6640959358380171,RP,-0.07979051039360607,-0.7438864462316231,-6.9,p
592614.0,Dillon Overton,Dillon,Overton,SP,SP,steamer,38.0,2.0,0.0,30.0,4.38,1.3,-0.9158370867589798,-0.6192333315455485,-1.2339104780242243,0.8205652783604105,0.9918510454797428,-0.9565645724885993,SP,0.6596060982602885,-0.2969584742283108,-2.2,p
502272.0,Casey Fien,Casey,Fien,RP,RP,steamer,35.0,2.0,0.0,32.0,3.93,1.21,-0.9158370867589798,-0.6192333315455485,-1.1977040371000292,0.9653230197781947,1.0978318898062034,-0.6696195458201594,RP,-0.07979051039360607,-0.7494100562137654,-7.0,p
572021.0,James Pazos,James,Pazos,RP,RP,steamer,30.0,2.0,0.0,34.0,3.48,1.32,-0.9158370867589798,-0.6192333315455485,-1.1614975961758338,1.1314261394735754,1.1391719354654612,-0.42596993954132545,P,0.43465781012771054,0.008687870586385094,1.1,p
543964.0,Tony Zych,Tony,Zych,RP,RP,steamer,25.0,1.0,0.0,27.0,3.46,1.23,-1.1623427699240136,-0.6192333315455485,-1.2882201394105173,1.221116813456903,1.272211718768891,-0.5764677086542853,RP,-0.07979051039360607,-0.6562582190478914,-6.0,p
450275.0,Mark Lowe,Mark,Lowe,RP,RP,steamer,10.0,0.0,0.0,9.0,3.95,1.3,-1.4088484530890473,-0.6192333315455485,-1.6140781077282746,1.4566174658153614,1.539042922569555,-0.646499503977954,RP,-0.07979051039360607,-0.72629001437156,-6.8,p
643316.0,Paul Fry,Paul,Fry,RP,RP,steamer,10.0,0.0,0.0,10.0,3.85,1.39,-1.4088484530890473,-0.6192333315455485,-1.595974887266177,1.461628117993201,1.5255134530810706,-0.6369151008265013,RP,-0.07979051039360607,-0.7167056112201073,-6.6,p
657205.0,Zac Curtis,Zac,Curtis,RP,RP,steamer,10.0,0.0,0.0,10.0,3.87,1.37,-1.4088484530890473,-0.6192333315455485,-1.595974887266177,1.460625987557633,1.5285200018562892,-0.6349106824868505,RP,-0.07979051039360607,-0.7147011928804565,-6.6,p
600986.0,Thyago Vieira,Thyago,Vieira,RP,RP,steamer,10.0,0.0,0.0,7.0,5.12,1.65,-1.4088484530890473,-0.6192333315455485,-1.65028454865247,1.397992835334639,1.4864283190032268,-0.7939451789492,RP,-0.07979051039360607,-0.8737356893428061,-8.3,p
518790.0,Chris Heston,Chris,Heston,SP,SP,steamer,9.0,0.0,0.0,6.0,4.76,1.48,-1.4088484530890473,-0.6192333315455485,-1.6683877691145677,1.4398818875413775,1.5342324445292048,-0.7223552216785811,SP,0.6596060982602885,-0.06274912341829264,0.3,p
641941.0,Emilio Pagan,Emilio,Pagan,RP,RP,steamer,1.0,0.0,0.0,1.0,4.0,1.38,-1.4088484530890473,-0.6192333315455485,-1.7589038714250558,1.6344956181286652,1.7137234064097642,-0.4387666315212222,RP,-0.07979051039360607,-0.5185571419148283,-4.5,p
502042.0,Chris Archer,Chris,Archer,SP,SP,steamer,199.0,13.0,0.0,211.0,3.38,1.19,1.7957254280563921,-0.6192333315455485,2.0427724256154476,-1.7157266410184073,-1.825435484338986,-0.32189760323110206,SP,0.6596060982602885,0.33770849502918643,4.6,p
543606.0,Jake Odorizzi,Jake,Odorizzi,SP,SP,steamer,162.0,9.0,0.0,146.0,4.1,1.26,0.8097026953962569,-0.6192333315455485,0.8660630955791013,-1.673536949680998,-1.3340150870294816,-1.9510195772806698,SP,0.6596060982602885,-1.2914134790203813,-12.8,p
502171.0,Alex Cobb,Alex,Cobb,SP,SP,steamer,141.0,8.0,0.0,105.0,3.97,1.33,0.5631970122312231,-0.6192333315455485,0.12383105663309829,-1.1502745427492151,-1.0846218661250864,-2.1671016715555287,SP,0.6596060982602885,-1.5074955732952402,-15.1,p
605483.0,Blake Snell,Blake,Snell,SP,SP,steamer,122.0,8.0,0.0,132.0,3.66,1.33,0.5631970122312231,-0.6192333315455485,0.6126180091097344,-0.5828181836088877,-0.7047444283761977,-0.7309809221896764,SP,0.6596060982602885,-0.07137482392938788,0.2,p
542882.0,Matt Andriese,Matt,Andriese,SP,SP,steamer,117.0,7.0,0.0,97.0,4.03,1.25,0.3166913290661893,-0.6192333315455485,-0.02099470706368279,-0.7080343815330978,-0.4640701989199365,-1.4956412899960763,SP,0.6596060982602885,-0.8360351917357878,-7.9,p
592254.0,Jose De Leon,Jose,De,SP,SP,steamer,72.0,5.0,0.0,78.0,3.57,1.2,-0.17632003726387832,-0.6192333315455485,-0.3649558958435379,0.3666001910481484,0.4356395220642742,-0.3582695515405421,SP,0.6596060982602885,0.3013365467197464,4.2,p
517008.0,Alex Colome,Alex,Colome,RP,RP,steamer,65.0,3.0,27.0,66.0,3.33,1.19,-0.6693314035939459,1.5615449230279048,-0.5821945413887095,0.5699825629466551,0.5716858541429225,1.4516873951348268,RP,-0.07979051039360607,1.3718968847412207,15.6,p
458584.0,Xavier Cedeno,Xavier,Cedeno,RP,RP,steamer,65.0,3.0,12.0,62.0,3.39,1.26,-0.6693314035939459,0.3500014482648752,-0.6546074232371,0.5504410194530809,0.5032868695066959,0.07979051039360607,P,0.43465781012771054,0.5144483205213166,6.5,p
605260.0,Taylor Guerrieri,Taylor,Guerrieri,SP,SP,steamer,65.0,3.0,0.0,39.0,5.04,1.48,-0.6693314035939459,-0.6192333315455485,-1.0709814938653457,0.013048573379790275,0.28831863207855535,-2.0581790235464945,SP,0.6596060982602885,-1.398572925286206,-13.9,p
543144.0,Danny Farquhar,Danny,Farquhar,RP,RP,steamer,55.0,3.0,0.0,53.0,3.73,1.27,-0.6693314035939459,-0.6192333315455485,-0.8175364073959788,0.6266029325562419,0.6844314332136257,-0.7950667767656057,RP,-0.07979051039360607,-0.8748572871592117,-8.3,p
541640.0,Erasmo Ramirez,Erasmo,Ramirez,RP,RP,steamer,55.0,3.0,0.0,46.0,3.74,1.24,-0.6693314035939459,-0.6192333315455485,-0.9442589506306622,0.6238470738584301,0.7092354606091802,-0.8997411513025464,RP,-0.07979051039360607,-0.9795316616961525,-9.5,p
471822.0,Jumbo Diaz,Jumbo,Diaz,RP,RP,steamer,45.0,2.0,0.0,42.0,3.87,1.3,-0.9158370867589798,-0.6192333315455485,-1.0166718324790527,0.7819331500692676,0.8550530762072895,-0.9147560245070239,RP,-0.07979051039360607,-0.9945465349006299,-9.6,p
